url,name,birthday,congress_term,total_bills
https://www.congress.gov/member/candice-miller/M001150,Representative Candice S. Miller,(1954 - ),In Congress 2003 - 2017,1690
https://www.congress.gov/member/carol-miller/M001205,Representative Carol D. Miller,(1950 - ),In Congress 2019 - Present |,196
https://www.congress.gov/member/clarence-miller/M000718,Representative Clarence E. Miller,(1917 - 2011),In Congress 1967 - 1993,1510
https://www.congress.gov/member/dan-miller/M000720,Representative Dan Miller,(1942 - ),In Congress 1993 - 2003,832
https://www.congress.gov/member/gary-miller/M001139,Representative Gary G. Miller,(1948 - ),In Congress 1999 - 2015,1775
https://www.congress.gov/member/george-miller/M000725,Representative George Miller,(1945 - ),In Congress 1975 - 2015,7455
https://www.congress.gov/member/jeff-miller/M001144,Representative Jeff Miller,(1959 - ),In Congress 2001 - 2017,2931
https://www.congress.gov/member/john-miller/M000736,Representative John R. Miller,(1938 - 2017),In Congress 1985 - 1993,1689
https://www.congress.gov/member/zell-miller/M001141,Senator Zell Miller,(1932 - 2018),In Congress 2000 - 2005,761
https://www.congress.gov/member/wilbur-mills/M000778,Representative Wilbur D. Mills,(1909 - 1992),In Congress 1939 - 1977,147
https://www.congress.gov/member/william-mills/M000779,Representative William O. Mills,(1924 - 1973),In Congress 1971 - 1975,21
https://www.congress.gov/member/norman-mineta/M000794,Representative Norman Y. Mineta,(1931 - ),In Congress 1975 - 1997,4751
https://www.congress.gov/member/david-minge/M000795,Representative David Minge,(1942 - ),In Congress 1993 - 2001,1019
https://www.congress.gov/member/joseph-minish/M000796,Representative Joseph G. Minish,(1916 - 2007),In Congress 1963 - 1985,1173
https://www.congress.gov/member/patsy-mink/M000797,Representative Patsy T. Mink,(1927 - 2002),"In Congress 1965 - 1977, 1989 - 2002",3204
https://www.congress.gov/member/walter-minnick/M001175,Representative Walter Minnick,(1942 - ),In Congress 2009 - 2011,327
https://www.congress.gov/member/william-minshall/M000799,Representative William E. Minshall,(1911 - 1990),In Congress 1955 - 1975,91
https://www.congress.gov/member/donald-mitchell/M000808,Representative Donald J. Mitchell,(1923 - 2003),In Congress 1973 - 1983,1245
https://www.congress.gov/member/george-mitchell/M000811,Senator George J. Mitchell,(1933 - ),In Congress 1979 - 1995,2949
https://www.congress.gov/member/harry-mitchell/M001167,Representative Harry E. Mitchell,(1940 - ),In Congress 2007 - 2011,439
https://www.congress.gov/member/parren-mitchell/M000826,Representative Parren J. Mitchell,(1922 - 2007),In Congress 1971 - 1987,4104
https://www.congress.gov/member/paul-mitchell/M001201,Representative Paul Mitchell,(1956 - ),In Congress 2017 - Present |,470
https://www.congress.gov/member/wilmer-mizell/M000833,Representative Wilmer Mizell,(1930 - 1999),In Congress 1969 - 1975,86
https://www.congress.gov/member/joe-moakley/M000834,Representative John Joseph Moakley,(1927 - 2001),In Congress 1973 - 2001,5204
https://www.congress.gov/member/anthony-moffett/M000839,Representative Toby Moffett,(1944 - ),In Congress 1975 - 1983,944
https://www.congress.gov/member/guy-molinari/M000842,Representative Guy Molinari,(1928 - 2018),In Congress 1981 - 1991,835
https://www.congress.gov/member/susan-molinari/M000843,Representative Susan Molinari,(1958 - ),In Congress 1989 - 1999,1217
https://www.congress.gov/member/alan-mollohan/M000844,Representative Alan B. Mollohan,(1943 - ),In Congress 1983 - 2011,2200
https://www.congress.gov/member/robert-mollohan/M000845,Representative Robert H. Mollohan,(1909 - 1999),"In Congress 1953 - 1957, 1969 - 1983",872
https://www.congress.gov/member/walter-mondale/M000851,Senator Walter F. Mondale,(1928 - ),In Congress 1963 - 1977,772
https://www.congress.gov/member/david-monson/M000860,Representative David S. Monson,(1945 - ),In Congress 1985 - 1987,437
https://www.congress.gov/member/g-montgomery/M000865,Representative G. V. (Sonny) Montgomery,(1920 - 2006),In Congress 1967 - 1997,3644
https://www.congress.gov/member/joseph-montoya/M000876,Senator Joseph M. Montoya,(1915 - 1978),In Congress 1957 - 1977,348
https://www.congress.gov/member/jim-moody/M000881,Representative Jim Moody,(1935 - 2019),In Congress 1983 - 1993,1917
https://www.congress.gov/member/john-moolenaar/M001194,Representative John R. Moolenaar,(1961 - ),In Congress 2015 - Present |,598
https://www.congress.gov/member/alexander-mooney/M001195,Representative Alexander X. Mooney,(1971 - ),In Congress 2015 - Present |,850
https://www.congress.gov/member/dennis-moore/M001140,Representative Dennis Moore,(1945 - ),In Congress 1999 - 2011,2673
https://www.congress.gov/member/gwen-moore/M001160,Representative Gwen Moore,(1951 - ),In Congress 2005 - Present |,4646
https://www.congress.gov/member/w-moore/M000923,Representative W. Henson Moore,(1939 - ),In Congress 1975 - 1987,847
https://www.congress.gov/member/carlos-moorhead/M000926,Representative Carlos J. Moorhead,(1922 - 2011),In Congress 1973 - 1997,2833
https://www.congress.gov/member/william-moorhead/M000930,Representative William S. Moorhead,(1923 - 1987),In Congress 1959 - 1981,657
https://www.congress.gov/member/james-moran/M000933,Representative James P. Moran,(1945 - ),In Congress 1991 - 2015,6074
https://www.congress.gov/member/jerry-moran/M000934,Senator Jerry Moran,(1954 - ),In Congress 1997 - Present |,3318
https://www.congress.gov/member/constance-morella/M000941,Representative Constance A. Morella,(1931 - ),In Congress 1987 - 2003,4033
https://www.congress.gov/member/joseph-morelle/M001206,Representative Joseph D. Morelle,(1957 - ),In Congress 2018 - Present |,593
https://www.congress.gov/member/robert-morgan/M000956,Senator Robert B. Morgan,(1925 - 2016),In Congress 1975 - 1981,355
https://www.congress.gov/member/thomas-morgan/M000958,Representative Thomas E. Morgan,(1906 - 1995),"In Congress 1945 - 1959, 1963 - 1977",202
https://www.congress.gov/member/bruce-morrison/M000992,Representative Bruce A. Morrison,(1944 - ),In Congress 1983 - 1991,2550
https://www.congress.gov/member/sid-morrison/M000999,Representative Sid Morrison,(1933 - ),In Congress 1981 - 1993,1645
https://www.congress.gov/member/carol-moseley-braun/M001025,Senator Carol Moseley-Braun,(1947 - ),In Congress 1993 - 1999,1039
https://www.congress.gov/member/charles-mosher/M001031,Representative Charles A. Mosher,(1906 - 1984),In Congress 1961 - 1977,430
https://www.congress.gov/member/frank-moss/M001033,Senator Frank E. Moss,(1911 - 2003),In Congress 1959 - 1977,751
https://www.congress.gov/member/john-moss/M001035,Representative John E. Moss,(1915 - 1997),In Congress 1953 - 1979,702
https://www.congress.gov/member/ronald-mottl/M001044,Representative Ronald M. Mottl,(1934 - ),In Congress 1975 - 1983,1306
https://www.congress.gov/member/seth-moulton/M001196,Representative Seth Moulton,(1978 - ),In Congress 2015 - Present |,1482
https://www.congress.gov/member/daniel-moynihan/M001054,Senator Daniel Patrick Moynihan,(1927 - 2003),In Congress 1977 - 2001,5592
https://www.congress.gov/member/robert-mrazek/M001057,Representative Robert J. Mrazek,(1945 - ),In Congress 1983 - 1993,3093
https://www.congress.gov/member/debbie-mucarsel-powell/M001207,Representative Debbie Mucarsel-Powell,(1971 - ),In Congress 2019 - Present |,501
https://www.congress.gov/member/markwayne-mullin/M001190,Representative Markwayne Mullin,(1977 - ),In Congress 2013 - Present |,925
https://www.congress.gov/member/mick-mulvaney/M001182,Representative Mick Mulvaney,(1967 - ),In Congress 2011 - 2017,895
https://www.congress.gov/member/frank-murkowski/M001085,Senator Frank H. Murkowski,(1933 - ),In Congress 1981 - 2002,4004
https://www.congress.gov/member/lisa-murkowski/M001153,Senator Lisa Murkowski,(1957 - ),In Congress 2003 - Present |,3549
https://www.congress.gov/member/austin-murphy/M001088,Representative Austin J. Murphy,(1927 - ),In Congress 1977 - 1995,4495
https://www.congress.gov/member/christopher-murphy/M001169,Senator Christopher Murphy,(1973 - ),In Congress 2007 - Present |,2730
https://www.congress.gov/member/john-murphy/M001098,Representative John M. Murphy,(1926 - 2015),In Congress 1963 - 1981,1738
https://www.congress.gov/member/morgan-murphy/M001101,Representative Morgan F. Murphy,(1932 - 2016),In Congress 1971 - 1981,708
https://www.congress.gov/member/patrick-murphy/M001191,Representative Patrick Murphy,(1983 - ),In Congress 2013 - 2017,802
https://www.congress.gov/member/patrick-murphy/M001168,Representative Patrick J. Murphy,(1973 - ),In Congress 2007 - 2011,741
https://www.congress.gov/member/scott-murphy/M001178,Representative Scott Murphy,(1970 - ),In Congress 2009 - 2011,259
https://www.congress.gov/member/stephanie-murphy/M001202,Representative Stephanie N. Murphy,(1978 - ),In Congress 2017 - Present |,742
https://www.congress.gov/member/tim-murphy/M001151,Representative Tim Murphy,(1952 - ),In Congress 2003 - 2017,1884
https://www.congress.gov/member/patty-murray/M001111,Senator Patty Murray,(1950 - ),In Congress 1993 - Present |,6344
https://www.congress.gov/member/john-murtha/M001120,Representative John P. Murtha,(1932 - 2010),In Congress 1973 - 2010,3062
https://www.congress.gov/member/marilyn-musgrave/M001152,Representative Marilyn N. Musgrave,(1949 - ),In Congress 2003 - 2009,1150
https://www.congress.gov/member/edmund-muskie/M001121,Senator Edmund S. Muskie,(1914 - 1996),In Congress 1959 - 1981,430
https://www.congress.gov/member/raphael-musto/M001123,Representative Raphael Musto,(1929 - 2014),In Congress 1979 - 1981,33
https://www.congress.gov/member/gary-myers/M001128,Representative Gary A. Myers,(1937 - ),In Congress 1975 - 1979,120
https://www.congress.gov/member/john-myers/M001130,Representative John T. Myers,(1927 - 2015),In Congress 1967 - 1997,1316
https://www.congress.gov/member/michael-myers/M001132,Representative Michael O. Myers,(1943 - ),In Congress 1977 - 1981,234
https://www.congress.gov/member/sue-myrick/M001134,Representative Sue Wilkins Myrick,(1941 - ),In Congress 1995 - 2013,3355
https://www.congress.gov/member/jerrold-nadler/N000002,Representative Jerrold Nadler,(1947 - ),In Congress 1991 - Present |,6464
https://www.congress.gov/member/dave-nagle/N000003,Representative Dave R Nagle,(1943 - ),In Congress 1987 - 1993,659
https://www.congress.gov/member/john-napier/N000005,Representative John L. Napier,(1947 - ),In Congress 1981 - 1983,285
https://www.congress.gov/member/grace-napolitano/N000179,Representative Grace F. Napolitano,(1936 - ),In Congress 1999 - Present |,5411
https://www.congress.gov/member/william-natcher/N000009,Representative William H. Natcher,(1909 - 1994),In Congress 1953 - 1995,1015
https://www.congress.gov/member/richard-neal/N000015,Representative Richard E. Neal,(1949 - ),In Congress 1989 - Present |,4544
https://www.congress.gov/member/stephen-neal/N000016,Representative Stephen L. Neal,(1934 - ),In Congress 1975 - 1995,4353
https://www.congress.gov/member/lucien-nedzi/N000019,Representative Lucien N. Nedzi,(1925 - ),In Congress 1961 - 1981,480
https://www.congress.gov/member/gloria-negrete-mcleod/N000187,Representative Gloria Negrete McLeod,(1941 - ),In Congress 2013 - 2015,337
https://www.congress.gov/member/joe-neguse/N000191,Representative Joe Neguse,(1984 - ),In Congress 2019 - Present |,733
https://www.congress.gov/member/james-nelligan/N000027,Representative James L. Nelligan,(1929 - ),In Congress 1981 - 1983,250
https://www.congress.gov/member/ancher-nelsen/N000028,Representative Ancher Nelsen,(1904 - 1992),In Congress 1959 - 1975,134
https://www.congress.gov/member/e-nelson/N000180,Senator Ben Nelson,(1941 - ),In Congress 2001 - 2013,1413
https://www.congress.gov/member/clarence-nelson/N000032,Senator Bill Nelson,(1942 - ),"In Congress 1979 - 1991, 2001 - 2019",4594
https://www.congress.gov/member/gaylord-nelson/N000033,Senator Gaylord Nelson,(1916 - 2005),In Congress 1963 - 1981,820
https://www.congress.gov/member/george-nethercutt/N000051,Representative George R. Nethercutt Jr.,(1944 - ),In Congress 1995 - 2005,1276
https://www.congress.gov/member/randy-neugebauer/N000182,Representative Randy Neugebauer,(1949 - ),In Congress 2003 - 2017,1755
https://www.congress.gov/member/mark-neumann/N000054,Representative Mark W. Neumann,(1954 - ),In Congress 1995 - 1999,255
https://www.congress.gov/member/dan-newhouse/N000189,Representative Dan Newhouse,(1955 - ),In Congress 2015 - Present |,782
https://www.congress.gov/member/bob-ney/N000081,Representative Robert W. Ney,(1954 - ),In Congress 1995 - 2007,1613
https://www.congress.gov/member/bill-nichols/N000095,Representative Bill Nichols,(1918 - 1988),In Congress 1967 - 1989,1350
https://www.congress.gov/member/dick-nichols/N000094,Representative Dick Nichols,(1926 - 2019),In Congress 1991 - 1993,155
https://www.congress.gov/member/donald-nickles/N000102,Senator Don Nickles,(1948 - ),In Congress 1981 - 2005,3208
https://www.congress.gov/member/howard-nielson/N000106,Representative Howard C. Nielson,(1924 - 2020),In Congress 1983 - 1991,1871
https://www.congress.gov/member/robert-nix/N000113,Representative Robert N. C. Nix,(1898 - 1987),In Congress 1957 - 1979,1046
https://www.congress.gov/member/kristi-noem/N000184,Representative Kristi L. Noem,(1971 - ),In Congress 2011 - 2019,812
https://www.congress.gov/member/richard-nolan/N000127,Representative Richard M. Nolan,(1943 - ),"In Congress 1975 - 1981, 2013 - 2019",2291
https://www.congress.gov/member/donald-norcross/N000188,Representative Donald Norcross,(1958 - ),In Congress 2014 - Present |,1000
https://www.congress.gov/member/ralph-norman/N000190,Representative Ralph Norman,(1953 - ),In Congress 2017 - Present |,759
https://www.congress.gov/member/anne-northup/N000143,Representative Anne M. Northup,(1948 - ),In Congress 1997 - 2007,752
https://www.congress.gov/member/eleanor-norton/N000147,Delegate Eleanor Holmes Norton,(1937 - ),In Congress 1991 - Present |,12542
https://www.congress.gov/member/charles-norwood/N000159,Representative Charles W. Norwood,(1941 - 2007),In Congress 1995 - 2007,1854
https://www.congress.gov/member/henry-nowak/N000163,Representative Henry Nowak,(1935 - ),In Congress 1975 - 1993,1955
https://www.congress.gov/member/richard-nugent/N000185,Representative Richard B. Nugent,(1951 - ),In Congress 2011 - 2017,777
https://www.congress.gov/member/devin-nunes/N000181,Representative Devin Nunes,(1973 - ),In Congress 2003 - Present |,1416
https://www.congress.gov/member/samuel-nunn/N000171,Senator Sam Nunn,(1938 - ),In Congress 1971 - 1997,3028
https://www.congress.gov/member/alan-nunnelee/N000186,Representative Alan Nunnelee,(1958 - 2015),In Congress 2011 - 2015,605
https://www.congress.gov/member/jim-nussle/N000172,Representative Jim Nussle,(1960 - ),In Congress 1991 - 2007,999
https://www.congress.gov/member/glenn-nye/N000183,Representative Glenn C. Nye,(1974 - ),In Congress 2009 - 2011,344
https://www.congress.gov/member/george-o-brien/O000010,Representative George M. O'Brien,(1917 - 1986),In Congress 1973 - 1987,1373
https://www.congress.gov/member/tom-o-halleran/O000171,Representative Tom O'Halleran,(1946 - ),In Congress 2017 - Present |,826
https://www.congress.gov/member/james-o-hara/O000055,Representative James G. O'Hara,(1925 - 1989),In Congress 1959 - 1977,381
https://www.congress.gov/member/thomas-o-neill/O000098,Representative Thomas P. O'Neill Jr.,(1912 - 1994),In Congress 1953 - 1987,396
https://www.congress.gov/member/beto-o-rourke/O000170,Representative Beto O'Rourke,(1972 - ),In Congress 2013 - 2019,1111
https://www.congress.gov/member/mary-oakar/O000001,Representative Mary Rose Oakar,(1940 - ),In Congress 1977 - 1993,3389
https://www.congress.gov/member/barack-obama/O000167,Senator Barack Obama,(1961 - ),In Congress 2005 - 2008,1259
